label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.5726773738861084,0.2588055431842804,0.0486373826861381,0.9990994930267334,0.4685171842575073,0.3378057777881622,0.4655874073505401,0.9967470169067384,0.485159695148468,0.313822478055954,-0.2989957332611084,0.99994295835495,0.5731562376022339,0.4120326340198517,-0.3660366535186767,0.985828459262848,0.5255887508392334,0.4502491652965545,0.5358645915985107,0.0670806020498275,0.7169705629348755,0.4947378933429718,-0.2291186898946762,0.9556047916412354,0.6725918650627136,0.5136828422546387,0.4317110180854797,0.0979704558849334,0.4808911681175232,0.551399290561676,0.2290096431970596,0.9920945167541504,0.4916642904281616,0.5469055771827698,-0.2292603105306625,0.99715393781662
C,0.5632649660110474,0.2586546242237091,0.0461878627538681,0.9991763234138488,0.4628288745880127,0.3398753404617309,0.4444867968559265,0.996908724308014,0.4790064096450805,0.3137274086475372,-0.2934518456459045,0.99994158744812,0.580646276473999,0.3984573185443878,-0.3624167740345001,0.9866050481796264,0.5377651453018188,0.4471740424633026,0.543554425239563,0.0769522190093994,0.7459143400192261,0.4714321792125702,-0.2345110327005386,0.9571398496627808,0.674817681312561,0.4961350262165069,0.4660546779632568,0.1137658506631851,0.4823590815067291,0.5511982440948486,0.2147757858037948,0.9922731518745422,0.4823222458362579,0.5467411875724792,-0.215002179145813,0.997173547744751
C,0.5580672025680542,0.2585923671722412,0.0582342706620693,0.9992498159408568,0.4595833420753479,0.3433850109577179,0.4487945735454559,0.9969837069511414,0.4733372330665588,0.3138130009174347,-0.2712598145008087,0.9999426007270812,0.5904412865638733,0.3885578215122223,-0.3591828048229217,0.9875575304031372,0.5334745645523071,0.4469196796417236,0.5619188547134399,0.0818214118480682,0.7855045795440674,0.4508974552154541,-0.2792114615440368,0.9596163630485536,0.6696323752403259,0.4902447760105133,0.4936191737651825,0.1168785318732261,0.480073869228363,0.5503123998641968,0.2067787200212478,0.9923340678215028,0.4790128767490387,0.5451932549476624,-0.2069029211997985,0.9972076416015624
C,0.5541675686836243,0.2583061158657074,0.0258931033313274,0.9993000030517578,0.4603384435176849,0.3474632501602173,0.4270910024642944,0.9968739151954652,0.47067591547966,0.3138204514980316,-0.286487728357315,0.9999379515647888,0.6193835139274597,0.3792502582073211,-0.3748603165149688,0.9882861375808716,0.5481435656547546,0.4382064640522003,0.5291699171066284,0.0852918252348899,0.8307380080223083,0.4292382299900055,-0.2934818565845489,0.9607830047607422,0.71926349401474,0.469390720129013,0.463922768831253,0.119763009250164,0.4819250702857971,0.5501610636711121,0.2001913189888,0.9918593168258668,0.4781820774078369,0.544960081577301,-0.2003331482410431,0.9970373511314392
C,0.5477812886238098,0.2583005130290985,0.0160124786198139,0.9993574023246764,0.4637497663497925,0.3545446097850799,0.4140115082263946,0.996984362602234,0.4607322216033935,0.3137755692005157,-0.2799052894115448,0.9999355673789978,0.618364691734314,0.3675346672534942,-0.380820631980896,0.9889521598815918,0.5627232193946838,0.4350541532039642,0.5300130844116211,0.0989823788404464,0.839288055896759,0.4039500653743744,-0.2996908128261566,0.9623695015907288,0.7342450022697449,0.4602294266223907,0.4584090709686279,0.1372136622667312,0.4828013181686401,0.5503153800964355,0.1920983344316482,0.9919093251228333,0.4720526039600372,0.5445200800895691,-0.1922242790460586,0.9970274567604064
C,0.5453358888626099,0.2584742605686188,-0.0055971615947782,0.9993872046470642,0.4651935398578644,0.3556291162967682,0.4102567136287689,0.9969606399536132,0.4509313106536865,0.3136824071407318,-0.2860422432422638,0.9999327063560486,0.6230959892272949,0.3560093343257904,-0.3996155261993408,0.9894617795944214,0.6064296960830688,0.4146248400211334,0.5284398198127747,0.1163480132818222,0.858626127243042,0.3823064863681793,-0.4158202707767486,0.9643077850341796,0.7716565728187561,0.4323680698871612,0.4228465259075165,0.1624685525894165,0.4831389784812927,0.5503222942352295,0.1918746381998062,0.9910818338394164,0.4692058861255646,0.5445506572723389,-0.1919641345739364,0.9968414306640624
C,0.5458688139915466,0.2597250044345855,0.0009814149234443,0.999413013458252,0.4691761434078216,0.3600541055202484,0.4248010516166687,0.9968633651733398,0.4458079934120178,0.3133876025676727,-0.2851634621620178,0.9999293088912964,0.6392150521278381,0.3433359563350677,-0.4205894768238067,0.9900498390197754,0.6241436004638672,0.4072059392929077,0.5454617142677307,0.1315925419330597,0.8734775185585022,0.3618693351745605,-0.4466229975223541,0.9667330384254456,0.8073207139968872,0.4135185182094574,0.423050194978714,0.1895293593406677,0.4891456961631775,0.550658643245697,0.1958398818969726,0.9900305867195128,0.4698884785175323,0.5445390343666077,-0.1959303915500641,0.9965685606002808
C,0.5472710728645325,0.260873019695282,-0.0469082556664943,0.9994403123855592,0.4784110486507416,0.3593176305294037,0.4143514335155487,0.9966534376144408,0.4412532448768616,0.3132011592388153,-0.3138613402843475,0.9999268054962158,0.6339461803436279,0.3370719850063324,-0.4914563596248626,0.9907546639442444,0.6303930878639221,0.401568204164505,0.5450408458709717,0.1417649388313293,0.8731533885002136,0.3398204743862152,-0.5058922171592712,0.9691094756126404,0.8138521909713745,0.3942651748657226,0.4158022403717041,0.207189604640007,0.4997865259647369,0.5521162152290344,0.1966778934001922,0.9893585443496704,0.4651041626930237,0.5457394123077393,-0.1967529505491256,0.996532380580902
C,0.5456681251525879,0.2614492774009704,-0.0614633820950984,0.9994771480560304,0.4823144972324371,0.3593586683273315,0.3985991179943084,0.9965240359306335,0.4388977289199829,0.312262624502182,-0.3212724328041076,0.9999235272407532,0.6389279961585999,0.3276014328002929,-0.5050681233406067,0.9914461970329284,0.6391859650611877,0.3893986046314239,0.5281545519828796,0.1505321860313415,0.8792421817779541,0.3239451646804809,-0.5075352191925049,0.9711647629737854,0.8098787665367126,0.3834857940673828,0.4007012844085693,0.221033364534378,0.5024592280387878,0.5530623197555542,0.1924039274454116,0.9892047047615052,0.4581949114799499,0.5461054444313049,-0.1924333870410919,0.9965746998786926
C,0.5447789430618286,0.2623438835144043,-0.0710354521870613,0.9995137453079224,0.4830974340438843,0.3586667478084564,0.391297847032547,0.9964415431022644,0.4406270384788513,0.3117308318614959,-0.3326033353805542,0.9999220967292786,0.6484771966934204,0.3215918242931366,-0.5280219316482544,0.9921002388000488,0.633786141872406,0.3828198909759521,0.5278602242469788,0.1608656197786331,0.8758159875869751,0.3119987547397613,-0.5303781032562256,0.9731582403182985,0.7934733629226685,0.3713079690933227,0.4042816162109375,0.2376769632101059,0.5033511519432068,0.5534746050834656,0.1935936063528061,0.9893575310707092,0.4569408297538757,0.5466259121894836,-0.193627044558525,0.9966853857040404
C,0.5458447337150574,0.2633499801158905,-0.104458287358284,0.9995514154434204,0.4851123094558716,0.3581930696964264,0.3867870271205902,0.996469020843506,0.4415370225906372,0.3114274144172668,-0.343280166387558,0.9999217987060548,0.6396960616111755,0.317180871963501,-0.5643771290779114,0.9927316308021544,0.6364873051643372,0.377288818359375,0.5306203365325928,0.1746379286050796,0.8678271174430847,0.2994762361049652,-0.5740110278129578,0.975121021270752,0.7902194261550903,0.3598757982254028,0.4346255958080292,0.2593884468078613,0.5065954923629761,0.5536527633666992,0.1946745961904525,0.989650011062622,0.4583514034748077,0.547076404094696,-0.1947062611579895,0.99682879447937
C,0.5466426610946655,0.2641890347003937,-0.0954221338033676,0.999579668045044,0.4910138845443725,0.357863187789917,0.3794234097003937,0.996415078639984,0.4376185238361358,0.3114427626132965,-0.3543978333473205,0.9999211430549622,0.6344715356826782,0.3131207823753357,-0.5878994464874268,0.9933072924613952,0.638431191444397,0.372282862663269,0.5308548808097839,0.1840767413377761,0.86588454246521,0.2845650613307953,-0.5917686820030212,0.9769374132156372,0.7864689826965332,0.3551491498947143,0.4445276856422424,0.2735501527786255,0.5110689997673035,0.5546161532402039,0.1945332288742065,0.9899381995201112,0.4591180682182312,0.5482667684555054,-0.1945472806692123,0.9969775080680848
C,0.546506941318512,0.2649849057197571,-0.0991175994277,0.9996052980422974,0.492262452840805,0.3575419485569,0.3803890645503998,0.9963376522064208,0.437548279762268,0.3114034235477447,-0.358890950679779,0.999921441078186,0.6325114369392395,0.3083414137363434,-0.6109029054641724,0.9938347935676576,0.6333653330802917,0.3705447614192962,0.5566701292991638,0.1903074234724044,0.8624999523162842,0.2798754870891571,-0.6253241300582886,0.97856467962265,0.7817980647087097,0.3513240814208984,0.5032936334609985,0.2827709317207336,0.5148439407348633,0.5545979738235474,0.1953013390302658,0.9901440739631652,0.4599975049495697,0.5485861897468567,-0.1953250169754028,0.9971134066581726
C,0.5463988780975342,0.2651570439338684,-0.0850453227758407,0.9996264576911926,0.4929469525814056,0.3572053611278534,0.3854481279850006,0.9963299036026,0.4389882981777191,0.3105786740779876,-0.3537400960922241,0.9999207258224488,0.63042151927948,0.306509405374527,-0.5761861205101013,0.9943066835403442,0.6398835778236389,0.3648703098297119,0.5555445551872253,0.2040766477584839,0.862212061882019,0.2747860550880432,-0.5737765431404114,0.9801529049873352,0.7951983213424683,0.3419432640075683,0.4842296540737152,0.3081266582012176,0.515320897102356,0.5537747144699097,0.1958432346582412,0.9904611110687256,0.4604873061180115,0.548073947429657,-0.1958738416433334,0.9972313642501832
C,0.5462599992752075,0.2654471099376678,-0.0858522355556488,0.9996473789215088,0.4953536987304687,0.3572025001049042,0.3882273137569427,0.9962939620018004,0.4396652579307556,0.3098888099193573,-0.3504741787910461,0.9999196529388428,0.6301990151405334,0.3035715222358703,-0.569482147693634,0.9947194457054138,0.6442349553108215,0.3604475557804107,0.5547096729278564,0.2165659368038177,0.8604183793067932,0.272253006696701,-0.5621504187583923,0.9815433025360109,0.8096514940261841,0.3349200189113617,0.4786567091941833,0.3337059915065765,0.5163022875785828,0.5536372065544128,0.1962211430072784,0.9907633662223816,0.4607405066490173,0.5476923584938049,-0.1962562501430511,0.9973345398902892
C,0.5464481115341187,0.2661630809307098,-0.0804104432463646,0.9996582865715028,0.4955768585205078,0.3571436703205108,0.3888919353485107,0.9961330890655518,0.4403590857982635,0.3093840479850769,-0.349436342716217,0.9999163150787354,0.6313374638557434,0.302336722612381,-0.5614400506019592,0.9950379729270936,0.6448429822921753,0.3587683737277984,0.5511746406555176,0.2236887663602829,0.8603026270866394,0.2715906798839569,-0.5531036853790283,0.9826155304908752,0.8120139837265015,0.3329720199108124,0.4741948843002319,0.3501709401607513,0.5165537595748901,0.5534911155700684,0.1961939185857772,0.9909642934799194,0.4610233306884765,0.5471218228340149,-0.1962348073720932,0.9973973035812378
C,0.5465964674949646,0.2664649188518524,-0.083511546254158,0.9996671080589294,0.4960639774799347,0.3570636510848999,0.3891372680664062,0.9959688782691956,0.4408376514911651,0.3087301552295685,-0.3474757969379425,0.9999127984046936,0.6396785378456116,0.2994667291641235,-0.5635119080543518,0.99532550573349,0.6461109519004822,0.3571663200855255,0.5479905605316162,0.2303852438926696,0.862410843372345,0.2700177729129791,-0.5582882761955261,0.9836124181747437,0.8134909868240356,0.3310689330101013,0.4646001160144806,0.3675197958946228,0.5170109272003174,0.5530171990394592,0.1963491141796112,0.9911086559295654,0.4612369239330292,0.5464922189712524,-0.1963887214660644,0.9974381327629088
C,0.546821653842926,0.2666217982769012,-0.0998910367488861,0.9996765851974488,0.49654221534729,0.3568103611469269,0.3882917165756225,0.9958223700523376,0.4411706626415252,0.3086030781269073,-0.3493582904338836,0.9999085664749146,0.6436541676521301,0.2979978024959564,-0.5692416429519653,0.9956101179122924,0.6485585570335388,0.3559592068195343,0.5454936623573303,0.236987367272377,0.865658164024353,0.2707628309726715,-0.5663279891014099,0.9845849871635436,0.8144949674606323,0.3326699435710907,0.453387051820755,0.3834371268749237,0.5170908570289612,0.5525951981544495,0.1969060003757476,0.9911746382713318,0.4613409340381622,0.5460264086723328,-0.1969597041606903,0.9974414706230164
C,0.5471568703651428,0.2670820951461792,-0.111951820552349,0.999687135219574,0.4965059459209442,0.3565841913223266,0.3888241052627563,0.9956992864608764,0.4414635002613067,0.3086099028587341,-0.3493609130382538,0.9999051690101624,0.6434876322746277,0.2996797263622284,-0.5735712647438049,0.9958694577217102,0.6460400223731995,0.3584131002426147,0.5544523000717163,0.239391341805458,0.8675346970558167,0.2725327610969543,-0.5754433274269104,0.9854638576507568,0.8097376227378845,0.3369170129299164,0.4702794849872589,0.3921416997909546,0.5174360871315002,0.5521287322044373,0.1973023116588592,0.9912551045417786,0.4614437520503998,0.5457442402839661,-0.1973663419485092,0.997460126876831
C,0.5474360585212708,0.2678964734077453,-0.1074856892228126,0.9996970891952516,0.4968477189540863,0.3565165996551513,0.3909744620323181,0.9956002235412598,0.4417102634906769,0.3093261122703552,-0.3507147431373596,0.9999027252197266,0.6426879167556763,0.3005081415176391,-0.5795939564704895,0.9961060285568236,0.644475519657135,0.3606103360652923,0.5684506297111511,0.2403762638568878,0.8698108792304993,0.2746326625347137,-0.5855136513710022,0.9862557649612428,0.8083056807518005,0.340543657541275,0.4951265752315521,0.3968412578105926,0.5177123546600342,0.5520647168159485,0.1979205012321472,0.9913556575775146,0.4615235924720764,0.5457392334938049,-0.1979892551898956,0.9974930286407472
C,0.5479366779327393,0.2687444984912872,-0.0730155482888221,0.9996999502182008,0.496819257736206,0.3568818867206573,0.3968254327774048,0.995525062084198,0.4417561888694763,0.3101573288440704,-0.3492383360862732,0.9999018311500548,0.6420767903327942,0.3022865951061249,-0.5753775238990784,0.9962961077690125,0.6435376405715942,0.3618269860744476,0.5734761953353882,0.2402911037206649,0.8705241680145264,0.2787074148654938,-0.5785783529281616,0.9868972897529602,0.8061373829841614,0.34320929646492,0.502714991569519,0.3994898498058319,0.5176449418067932,0.551969051361084,0.1980094909667968,0.9914661645889282,0.4617966413497925,0.5456629395484924,-0.1980799883604049,0.9975478053092957
C,0.5488272905349731,0.2695868909358978,-0.0514632873237133,0.9997020959854126,0.4968528151512146,0.3573019504547119,0.4005368649959564,0.995455265045166,0.4421609938144684,0.3110552728176117,-0.3452782332897186,0.9999011754989624,0.6414047479629517,0.3033778071403503,-0.5740090608596802,0.996436595916748,0.6430334448814392,0.3626584112644195,0.5809798240661621,0.2404079288244247,0.8703655004501343,0.2806580364704132,-0.5771054625511169,0.9873582720756532,0.8054938316345215,0.3447319567203522,0.521738588809967,0.4009526669979095,0.5181598663330078,0.5519347786903381,0.1980676352977752,0.9915196299552916,0.4624221622943878,0.5456499457359314,-0.1981389820575714,0.997589647769928
C,0.5492231845855713,0.2701107859611511,-0.0538007020950317,0.9997084140777588,0.4968155026435852,0.3572814166545868,0.4105376899242401,0.9953469038009644,0.4432000517845154,0.3110754787921905,-0.3400301337242126,0.99990051984787,0.644180178642273,0.3035125732421875,-0.5722085237503052,0.9966097474098206,0.6432265043258667,0.3629958629608154,0.5846409797668457,0.2384272068738937,0.8697479963302612,0.2893966436386108,-0.5730333924293518,0.9878925681114196,0.804614782333374,0.3459930121898651,0.5221877694129944,0.3971714973449707,0.5181460976600647,0.5517160296440125,0.1981202214956283,0.9914448857307434,0.4624891579151153,0.545503556728363,-0.1981915533542633,0.9975901246070862
C,0.5492796301841736,0.2708027064800262,-0.0304920952767133,0.9997119903564452,0.4963388741016388,0.3576726913452148,0.4219327270984649,0.9953491687774658,0.444722980260849,0.3107094466686249,-0.3124467432498932,0.9999018907546996,0.6538925170898438,0.3086080551147461,-0.4973363578319549,0.996756374835968,0.6431663632392883,0.3649276196956634,0.5908941626548767,0.2402282506227493,0.8694969415664673,0.300765722990036,-0.4943617284297943,0.9884212613105774,0.8036081790924072,0.3522800207138061,0.5241275429725647,0.4009058177471161,0.5180776119232178,0.5508198142051697,0.1972984671592712,0.9914165139198304,0.4624506533145904,0.5430957674980164,-0.1973692625761032,0.9975773096084596
C,0.5498969554901123,0.2708623111248016,-0.0185164585709571,0.9997152090072632,0.4962444007396698,0.3585680723190307,0.4270598590373993,0.9953556656837464,0.4463129043579101,0.3100938498973846,-0.2971460521221161,0.9999033212661744,0.657414972782135,0.3144387006759643,-0.462196946144104,0.9968604445457458,0.6448447704315186,0.3702704906463623,0.5865631699562073,0.2404355853796005,0.8770264983177185,0.3090123832225799,-0.4605457484722137,0.9887779355049132,0.8108834028244019,0.3659602403640747,0.5152618885040283,0.4009385704994201,0.5177924633026123,0.5494617819786072,0.1949158310890197,0.991240382194519,0.4624879360198974,0.5397903323173523,-0.1949867010116577,0.9975104928016664
C,0.5514956116676331,0.2703826129436493,-0.0135239223018288,0.9997166991233826,0.4978996515274048,0.3589320480823517,0.432413250207901,0.9953792691230774,0.447537213563919,0.3099548816680908,-0.2988657057285309,0.9999043345451356,0.6562691330909729,0.3173008263111114,-0.4747829139232635,0.9969723224639891,0.6505157947540283,0.3725967705249786,0.5845403671264648,0.2438865005970001,0.8800563812255859,0.315549224615097,-0.4700147807598114,0.989154577255249,0.8191322684288025,0.3705788850784302,0.4968088567256927,0.4028009474277496,0.5173273682594299,0.5489476323127747,0.1935170441865921,0.99111807346344,0.4616256654262543,0.5392500162124634,-0.1935710906982422,0.9974604249000548
C,0.5521357655525208,0.2703553140163421,0.0153340743854641,0.9997233152389526,0.4983537793159485,0.3601807057857513,0.4374674558639526,0.9956188201904296,0.4478659927845001,0.3089990615844726,-0.2678302228450775,0.9999055862426758,0.648190438747406,0.3228461742401123,-0.4333118498325348,0.9969432353973388,0.6473078727722168,0.386521965265274,0.5828421711921692,0.2566015720367431,0.8789927959442139,0.3226918280124664,-0.4488493204116821,0.9892972707748412,0.8176437020301819,0.3808551132678985,0.4954063892364502,0.4189693033695221,0.5154523253440857,0.5486606359481812,0.1890491247177124,0.9912827014923096,0.4616588950157165,0.5367555022239685,-0.1890951246023178,0.9974413514137268
C,0.5524420738220215,0.2703320980072021,0.0373656526207923,0.9997279047966005,0.4983147084712982,0.360505610704422,0.4546304047107696,0.9958162307739258,0.449736475944519,0.3082164227962494,-0.2584123909473419,0.9999064207077026,0.6456305384635925,0.3262148797512054,-0.4305244386196136,0.9969619512557985,0.6431837677955627,0.3968440294265747,0.5995231866836548,0.2645143568515777,0.8784374594688416,0.3306632339954376,-0.4544585943222046,0.989573299884796,0.8179188966751099,0.3965655267238617,0.5046960115432739,0.4289973676204681,0.5138921141624451,0.5486657619476318,0.1879134327173233,0.9914347529411316,0.4616897106170654,0.5366399884223938,-0.1879559755325317,0.9974262714385986
C,0.5527913570404053,0.2703334987163543,0.0355788990855217,0.9997245669364928,0.4970601797103882,0.3604647815227508,0.4584360122680664,0.995986819267273,0.4514248073101043,0.3082312643527984,-0.2609857320785522,0.9999069571495056,0.6453437209129333,0.3319848477840423,-0.4093559086322784,0.996923327445984,0.6403489708900452,0.3976125419139862,0.5976395606994629,0.2734430134296417,0.8780343532562256,0.349619597196579,-0.4211944341659546,0.9897323846817015,0.8187364935874939,0.4017219245433807,0.4985368847846985,0.4433885514736175,0.5123575925827026,0.5485849976539612,0.1882267296314239,0.9914286732673644,0.4629825055599212,0.5368907451629639,-0.1882710307836532,0.997328519821167
C,0.5532419681549072,0.2696532309055328,0.0263443328440189,0.999716579914093,0.4917100667953491,0.360192209482193,0.4555504024028778,0.9960957765579224,0.457066923379898,0.308120995759964,-0.2562945187091827,0.9999033212661744,0.6453394889831543,0.3393861949443817,-0.3915267288684845,0.996798574924469,0.629730224609375,0.4055350720882416,0.5929092168807983,0.2713972926139831,0.8776165246963501,0.3592302799224853,-0.4061058461666107,0.9891855120658876,0.8076216578483582,0.4186504781246185,0.4747808873653412,0.437870055437088,0.5083187222480774,0.5485358834266663,0.1884560286998748,0.9911869764328004,0.466175228357315,0.5370582938194275,-0.1885022521018982,0.9970747232437134
C,0.5544070601463318,0.2682732343673706,0.0615553110837936,0.9997317790985109,0.4846161007881164,0.3601886034011841,0.45716592669487,0.9963661432266236,0.4662256240844726,0.3081653118133545,-0.2281762510538101,0.9999022483825684,0.6441822648048401,0.3514498174190521,-0.3234109878540039,0.9967795014381408,0.6052978038787842,0.4235528409481048,0.5913434624671936,0.2792065441608429,0.8716816902160645,0.3834571838378906,-0.2947480976581573,0.989016056060791,0.7737376093864441,0.4512068331241607,0.4905736148357391,0.4479343593120575,0.50368732213974,0.5483173727989197,0.1879510283470153,0.9914467334747314,0.4714954495429992,0.5367284417152405,-0.1880448907613754,0.9970028400421144
C,0.5582405924797058,0.2675038576126098,0.0757136642932891,0.9997395873069764,0.4762924909591675,0.3605845272541046,0.4548768699169159,0.9965541362762452,0.4751130640506744,0.3094376027584076,-0.2360708564519882,0.9998986721038818,0.6443232297897339,0.3645120561122894,-0.3270657062530517,0.9967550039291382,0.5916739702224731,0.4282054007053375,0.5763826966285706,0.2746747434139251,0.8680314421653748,0.3969634473323822,-0.2743518948554992,0.9887384176254272,0.7518966794013977,0.463175505399704,0.4894868731498718,0.4360316395759582,0.5014877915382385,0.5483866333961487,0.1880219280719757,0.9916010499000548,0.479236364364624,0.5367709994316101,-0.1881293952465057,0.9968549609184264
C,0.561127245426178,0.2668086588382721,0.0636408403515815,0.9997471570968628,0.47251757979393,0.3605716228485107,0.4534552991390228,0.996709942817688,0.4799105226993561,0.3108150064945221,-0.2433668076992035,0.999899685382843,0.6438809633255005,0.3725564479827881,-0.3424280881881714,0.9968062043190002,0.5846148729324341,0.4344168901443481,0.5608432292938232,0.2680855691432953,0.8659103512763977,0.4115103483200073,-0.2889970242977142,0.9887657165527344,0.7473563551902771,0.4690907001495361,0.4861566424369812,0.4190718233585357,0.5010474920272827,0.5483195781707764,0.189319908618927,0.9917230606079102,0.4851369559764862,0.5368133187294006,-0.1894650608301162,0.9967711567878724
C,0.5630959868431091,0.266105443239212,0.0573321506381034,0.9997482895851136,0.4654171168804168,0.3592990934848785,0.4476698637008667,0.9967488050460817,0.4873315989971161,0.3122042119503021,-0.2516317963600158,0.9998971223831176,0.6429516077041626,0.3796263635158539,-0.3501824140548706,0.99675315618515,0.5685797333717346,0.4384748935699463,0.5541386604309082,0.255398154258728,0.8562723994255066,0.4234689772129059,-0.2899610102176666,0.9886319041252136,0.7129217982292175,0.4730013310909271,0.4874235093593597,0.3938478529453277,0.4973661303520202,0.548582136631012,0.1916463822126388,0.9917395114898682,0.4885258376598358,0.5385143160820007,-0.1917836219072342,0.996683657169342
C,0.5649778842926025,0.2660391926765442,0.0593023225665092,0.9997444152832032,0.460248053073883,0.3550728857517242,0.4463205933570862,0.9967198371887208,0.4879266321659088,0.3125860393047333,-0.2529634535312652,0.9998929500579834,0.6292630434036255,0.3848521709442138,-0.358503133058548,0.996653974056244,0.5472937226295471,0.4425186216831207,0.5516340732574463,0.2390137612819671,0.821508526802063,0.4383453130722046,-0.300413966178894,0.987959086894989,0.6858034729957581,0.4872628450393677,0.4827187061309814,0.3668476939201355,0.4948624968528747,0.5489633679389954,0.1930508762598037,0.991640329360962,0.490623265504837,0.5411015152931213,-0.1931758671998977,0.9965099692344666
C,0.5693667531013489,0.2653792798519134,0.0707463398575782,0.9997491240501404,0.4587407410144806,0.3502906858921051,0.4459371268749237,0.9968514442443848,0.4876022040843963,0.3127641677856445,-0.2557382583618164,0.9998928308486938,0.6140007972717285,0.3897838592529297,-0.3583532869815826,0.9964568614959716,0.5405071377754211,0.4464094638824463,0.5522921681404114,0.2297229915857315,0.7976956963539124,0.4524854719638824,-0.3045690059661865,0.9874382019042968,0.6738840937614441,0.4983677566051483,0.4789609909057617,0.3540986180305481,0.492517739534378,0.549014151096344,0.1950129568576812,0.991769552230835,0.491334855556488,0.5426058173179626,-0.1951314657926559,0.996491312980652
C,0.5719929933547974,0.2641577422618866,0.0813634842634201,0.9997587203979492,0.4601229429244995,0.3478054702281952,0.4506922960281372,0.9970211982727052,0.4905864596366882,0.3127065598964691,-0.2446181029081344,0.9998923540115356,0.6016978621482849,0.3947004079818725,-0.340096652507782,0.9961473345756532,0.52803635597229,0.4498971998691559,0.5534221529960632,0.2248207181692123,0.774389922618866,0.4690016806125641,-0.2861945629119873,0.9863750338554382,0.6769469380378723,0.5058924555778503,0.4792805314064026,0.3482756912708282,0.4921665489673614,0.548858642578125,0.19793701171875,0.9920894503593444,0.4961439669132232,0.5425493717193604,-0.1981080174446106,0.9965407848358154
C,0.577176570892334,0.2641395032405853,0.0894663631916046,0.9997543692588806,0.4614843428134918,0.3436757326126098,0.4665420949459076,0.9971439242362976,0.493817389011383,0.3128350973129272,-0.2455088645219802,0.9998890161514282,0.5876249074935913,0.4012286961078644,-0.3407502472400665,0.9952812790870668,0.5290647149085999,0.4475332796573639,0.5540456771850586,0.2167382687330246,0.7349947690963745,0.4794009625911712,-0.2245829403400421,0.9827117323875428,0.6665031909942627,0.5142366886138916,0.4783100187778473,0.3342936336994171,0.4905739426612854,0.5490983128547668,0.2125021070241928,0.9924131631851196,0.5022596120834351,0.5429593920707703,-0.2127692103385925,0.996604859828949
C,0.5850600004196167,0.2618570029735565,0.0818275436758995,0.999753713607788,0.4638746082782745,0.3409751355648041,0.4637914299964905,0.9972466826438904,0.495918869972229,0.3135254383087158,-0.2661359310150146,0.9998910427093506,0.5872507095336914,0.4133912622928619,-0.3449769616127014,0.9945722818374634,0.5295920372009277,0.4503474235534668,0.5446482300758362,0.2069223225116729,0.723307192325592,0.5020415782928467,-0.2628310620784759,0.98035329580307,0.670616090297699,0.5163207650184631,0.4641552269458771,0.3165092468261719,0.4909298717975616,0.549069344997406,0.2166272103786468,0.9926906824111938,0.5046840310096741,0.5429136753082275,-0.2169053256511688,0.9966605305671692
C,0.5942480564117432,0.2599209249019623,0.0625162944197654,0.9997400045394896,0.4702780246734619,0.339476078748703,0.4631101191043854,0.9972904920578004,0.499231219291687,0.3149326741695404,-0.3055101633071899,0.999891459941864,0.5800212621688843,0.4202316105365753,-0.3849656283855438,0.9937071204185486,0.5276978015899658,0.4500968158245086,0.5157918930053711,0.1937334388494491,0.7067939043045044,0.5148760080337524,-0.2760567963123321,0.97594153881073,0.6610950231552124,0.524705708026886,0.4082656800746918,0.2943472862243652,0.4912175834178924,0.5493927597999573,0.2260202020406723,0.9928243160247804,0.5081263184547424,0.5435305833816528,-0.2262777537107467,0.9966604113578796
C,0.6002079844474792,0.259305328130722,0.0529039241373539,0.9996935129165648,0.4777013659477234,0.3363003730773926,0.4615792632102966,0.9972392320632936,0.5011306405067444,0.3154087662696838,-0.3313261568546295,0.9998905062675476,0.5683110356330872,0.426457017660141,-0.4083509743213653,0.992709755897522,0.5194332599639893,0.4483317136764526,0.5135560035705566,0.1806230694055557,0.6829506158828735,0.5213786959648132,-0.2847234308719635,0.9719083309173584,0.6375419497489929,0.5268656015396118,0.4073017239570617,0.272713303565979,0.4927507042884826,0.5501052737236023,0.2342487126588821,0.9927351474761964,0.5102922916412354,0.5449021458625793,-0.23448146879673,0.9965841174125672
C,0.6052887439727783,0.2594235837459564,0.0424262508749961,0.9996551871299744,0.4828346669673919,0.3361683189868927,0.4586945176124573,0.9971956610679626,0.5013708472251892,0.3175728917121887,-0.3422794044017792,0.9998918175697328,0.5527904033660889,0.4334129989147186,-0.4167257845401764,0.991256594657898,0.5174105763435364,0.4497974812984466,0.5015166401863098,0.1679337620735168,0.6564026474952698,0.5288425087928772,-0.2895063161849975,0.9671162962913512,0.6124023199081421,0.5296376347541809,0.3859233260154724,0.2521039247512817,0.4965611100196838,0.5501702427864075,0.2372938841581344,0.992546319961548,0.5107154250144958,0.5450682044029236,-0.2374808639287948,0.9965345859527588
